,road,chainage,lrp,lat,lon,gap,type,name,condition,bridgedual,idx,crossing
59260,Z7011,0.004980145167137256,LRP_CROSS_71680,23.48563336552447,89.41896930032213,,Crossing,Start at Stadium gate from  N7 Magura,,,71680,71679
10464,N7,77.77604915988289,LRP_CROSS_71681,23.48563336552447,89.41896930032213,,Crossing,Start of road from Dauladia Ferry Ghat Infront of 3NO Ghat.,,,71681,71682
59308,Z7012,0.0024973917266814948,LRP_CROSS_71682,23.48563336552447,89.41896930032213,,Crossing,Start from road N 7 Magura,,,71682,71681
11303,N702,43.74641537021225,LRP_CROSS_71683,23.48563336552447,89.41896930032213,,Crossing,"Start from Daratana more Traffic Island,Intersection with N-707,Jessore.",,,71683,71684
24088,R720,0.003991374909650443,LRP_CROSS_71684,23.48563336552447,89.41896930032213,,Crossing,"Start from N-7 ,old Bus stand at Magura",,,71684,71683
11303,N702,43.74641537021225,LRP_CROSS_71685,23.48563336552447,89.41896930032213,,Crossing,"Start from Daratana more Traffic Island,Intersection with N-707,Jessore.",,,71685,71686
59260,Z7011,0.004980145167137256,LRP_CROSS_71686,23.48563336552447,89.41896930032213,,Crossing,Start at Stadium gate from  N7 Magura,,,71686,71685
11303,N702,43.74641537021225,LRP_CROSS_71687,23.48563336552447,89.41896930032213,,Crossing,"Start from Daratana more Traffic Island,Intersection with N-707,Jessore.",,,71687,71688
59308,Z7012,0.0024973917266814948,LRP_CROSS_71688,23.48563336552447,89.41896930032213,,Crossing,Start from road N 7 Magura,,,71688,71687
24088,R720,0.003991374909650443,LRP_CROSS_71689,23.48563336552447,89.41896930032213,,Crossing,"Start from N-7 ,old Bus stand at Magura",,,71689,71690
59260,Z7011,0.004980145167137256,LRP_CROSS_71690,23.48563336552447,89.41896930032213,,Crossing,Start at Stadium gate from  N7 Magura,,,71690,71689
24088,R720,0.003991374909650443,LRP_CROSS_71691,23.48563336552447,89.41896930032213,,Crossing,"Start from N-7 ,old Bus stand at Magura",,,71691,71692
59308,Z7012,0.0024973917266814948,LRP_CROSS_71692,23.48563336552447,89.41896930032213,,Crossing,Start from road N 7 Magura,,,71692,71691
59260,Z7011,0.004980145167137256,LRP_CROSS_71693,23.48563336552447,89.41896930032213,,Crossing,Start at Stadium gate from  N7 Magura,,,71693,71694
59308,Z7012,0.0024973917266814948,LRP_CROSS_71694,23.48563336552447,89.41896930032213,,Crossing,Start from road N 7 Magura,,,71694,71693
10464,N7,151.37729906769982,LRP_CROSS_71695,23.14459134912325,89.19721472371268,,Crossing,Start of road from Dauladia Ferry Ghat Infront of 3NO Ghat.,,,71695,71696
11756,N706,2.8816917250773044,LRP_CROSS_71696,23.14459134912325,89.19721472371268,,Crossing,"Start of Road From N707 at Daratana Traffic Island , Jessore.",,,71696,71695
10464,N7,106.639,LRP_CROSS_71697,23.5230549,89.1696104,,Crossing,Start of road from Dauladia Ferry Ghat Infront of 3NO Ghat.,,,71697,71698
11453,N703,3.3024162950136366,LRP_CROSS_71698,23.5230549,89.1696104,,Crossing,"Road Start from Jhenaidah Central Bus Terminal and intersection at N7 and N703,Jhenaidah.",,,71698,71697
10464,N7,106.639,LRP_CROSS_71699,23.5230549,89.1696104,,Crossing,Start of road from Dauladia Ferry Ghat Infront of 3NO Ghat.,,,71699,71700
12028,N712,6.15,LRP_CROSS_71700,23.5230549,89.1696104,,Crossing,"Start of road at Central busterminal more intersect N 7, N 730.",,,71700,71699
11453,N703,3.3024162950136366,LRP_CROSS_71701,23.5230549,89.1696104,,Crossing,"Road Start from Jhenaidah Central Bus Terminal and intersection at N7 and N703,Jhenaidah.",,,71701,71702
12028,N712,6.15,LRP_CROSS_71702,23.5230549,89.1696104,,Crossing,"Start of road at Central busterminal more intersect N 7, N 730.",,,71702,71701
10464,N7,223.22655821510608,LRP_CROSS_71703,22.74092121640675,89.63497030315108,,Crossing,Start of road from Dauladia Ferry Ghat Infront of 3NO Ghat.,,,71703,71704
12983,N805,110.63022936310286,LRP_CROSS_71704,22.74092121640675,89.63497030315108,,Crossing,Start from Bhanga More and Intersection of N805 and N804 &N8.,,,71704,71703
10464,N7,210.34939583353432,LRP_CROSS_71705,22.81883697822206,89.55818247684334,,Crossing,Start of road from Dauladia Ferry Ghat Infront of 3NO Ghat.,,,71705,71706
12000,N710,0.011837339301845133,LRP_CROSS_71706,22.81883697822206,89.55818247684334,,Crossing,"Start from N-7 at ferryghate more near Khan Jahan Ali road infornt of Motor Bus Somity, Khulna",,,71706,71705
10464,N7,210.34939583353432,LRP_CROSS_71707,22.81883697822206,89.55818247684334,,Crossing,Start of road from Dauladia Ferry Ghat Infront of 3NO Ghat.,,,71707,71708
25209,R760,0.01731929630628626,LRP_CROSS_71708,22.81883697822206,89.55818247684334,,Crossing,"Start from N-7 at Power house more infornt of Asian bazar, Khulna",,,71708,71707
12000,N710,0.011837339301845133,LRP_CROSS_71709,22.81883697822206,89.55818247684334,,Crossing,"Start from N-7 at ferryghate more near Khan Jahan Ali road infornt of Motor Bus Somity, Khulna",,,71709,71710
25209,R760,0.01731929630628626,LRP_CROSS_71710,22.81883697822206,89.55818247684334,,Crossing,"Start from N-7 at Power house more infornt of Asian bazar, Khulna",,,71710,71709
10464,N7,214.34,LRP_CROSS_71711,22.8005833,89.5867497,,Crossing,Start of road from Dauladia Ferry Ghat Infront of 3NO Ghat.,,,71711,71712
25659,R771,0.0,LRP_CROSS_71712,22.8005833,89.5867497,,Crossing,Start from N7 at Bank more East Rupsha,,,71712,71711
10464,N7,214.34,LRP_CROSS_71713,22.8005833,89.5867497,,Crossing,Start of road from Dauladia Ferry Ghat Infront of 3NO Ghat.,,,71713,71714
60021,Z7041,0.12040344994351308,LRP_CROSS_71714,22.8005833,89.5867497,,Crossing,"Start at Bagmara(east Rupsha) infront of Masjid-A-Aksha and intersection at N.7 & Z7041, Rupsha Khulna",,,71714,71713
25659,R771,0.0,LRP_CROSS_71715,22.8005833,89.5867497,,Crossing,Start from N7 at Bank more East Rupsha,,,71715,71716
60021,Z7041,0.12040344994351308,LRP_CROSS_71716,22.8005833,89.5867497,,Crossing,"Start at Bagmara(east Rupsha) infront of Masjid-A-Aksha and intersection at N.7 & Z7041, Rupsha Khulna",,,71716,71715
10464,N7,201.90817296826535,LRP_CROSS_71717,22.883220120327668,89.51726334624203,,Crossing,Start of road from Dauladia Ferry Ghat Infront of 3NO Ghat.,,,71717,71718
59924,Z7040,0.0014637046449293312,LRP_CROSS_71718,22.883220120327668,89.51726334624203,,Crossing,Start at Railgate more infornt of Achol bakery and Intersection At N7 Fulbari Railgate Khulna.,,,71718,71717
10464,N7,7.67,LRP_CROSS_71719,23.7172216,89.7422497,,Crossing,Start of road from Dauladia Ferry Ghat Infront of 3NO Ghat.,,,71719,71720
60812,Z7108,0.0,LRP_CROSS_71720,23.7172216,89.7422497,,Crossing,Start of road at Jomider Bridge from N7,,,71720,71719
11303,N702,0.0011100747810843124,LRP_CROSS_71721,23.166594247804174,89.2095,,Crossing,"Start from Daratana more Traffic Island,Intersection with N-707,Jessore.",,,71721,71722
11756,N706,0.004891730154862756,LRP_CROSS_71722,23.166594247804174,89.2095,,Crossing,"Start of Road From N707 at Daratana Traffic Island , Jessore.",,,71722,71721
11303,N702,0.0011100747810843124,LRP_CROSS_71723,23.166594247804174,89.2095,,Crossing,"Start from Daratana more Traffic Island,Intersection with N-707,Jessore.",,,71723,71724
11868,N707,2.2291994240461115,LRP_CROSS_71724,23.166594247804174,89.2095,,Crossing,"Start from palbari more Triffic island  and Intersection at N707 & N708 infront of Royal community Center, Jossore.",,,71724,71723
11303,N702,0.0011100747810843124,LRP_CROSS_71725,23.166594247804174,89.2095,,Crossing,"Start from Daratana more Traffic Island,Intersection with N-707,Jessore.",,,71725,71726
11896,N708,2.0311568399214512,LRP_CROSS_71726,23.166594247804174,89.2095,,Crossing,"Start from Koroytala.Varkarzo more from N-7 Palbari,Jessore",,,71726,71725
11756,N706,0.004891730154862756,LRP_CROSS_71727,23.166594247804174,89.2095,,Crossing,"Start of Road From N707 at Daratana Traffic Island , Jessore.",,,71727,71728
11868,N707,2.2291994240461115,LRP_CROSS_71728,23.166594247804174,89.2095,,Crossing,"Start from palbari more Triffic island  and Intersection at N707 & N708 infront of Royal community Center, Jossore.",,,71728,71727
11756,N706,0.004891730154862756,LRP_CROSS_71729,23.166594247804174,89.2095,,Crossing,"Start of Road From N707 at Daratana Traffic Island , Jessore.",,,71729,71730
11896,N708,2.0311568399214512,LRP_CROSS_71730,23.166594247804174,89.2095,,Crossing,"Start from Koroytala.Varkarzo more from N-7 Palbari,Jessore",,,71730,71729
11868,N707,2.2291994240461115,LRP_CROSS_71731,23.166594247804174,89.2095,,Crossing,"Start from palbari more Triffic island  and Intersection at N707 & N708 infront of Royal community Center, Jossore.",,,71731,71732
11896,N708,2.0311568399214512,LRP_CROSS_71732,23.166594247804174,89.2095,,Crossing,"Start from Koroytala.Varkarzo more from N-7 Palbari,Jessore",,,71732,71731
11303,N702,14.76135775065967,LRP_CROSS_71733,23.27650617236132,89.25803483658065,,Crossing,"Start from Daratana more Traffic Island,Intersection with N-707,Jessore.",,,71733,71734
60434,Z7057,21.233571772100028,LRP_CROSS_71734,23.27650617236132,89.25803483658065,,Crossing,"Start road from N7 (Dhaka Mongla road) at Dulal Mondia Bazar infront of Khan medical store Dulal Mondia, Kaligonj, Jhenaidh.",,,71734,71733
10464,N7,106.02598553749306,LRP_CROSS_71735,23.532564553757332,89.17091982055115,,Crossing,Start of road from Dauladia Ferry Ghat Infront of 3NO Ghat.,,,71735,71736
24264,R745,116.53969746511869,LRP_CROSS_71736,23.532564553757332,89.17091982055115,,Crossing,"Start of Road From N704 at Trimohoni Traffic Island infront of Trimohoni Mosjid ,Trimohoni ,Kushtia.",,,71736,71735
11453,N703,3.4795719809690677,LRP_CROSS_71737,23.532564553757332,89.17091982055115,,Crossing,"Road Start from Jhenaidah Central Bus Terminal and intersection at N7 and N703,Jhenaidah.",,,71737,71738
24264,R745,116.53969746511869,LRP_CROSS_71738,23.532564553757332,89.17091982055115,,Crossing,"Start of Road From N704 at Trimohoni Traffic Island infront of Trimohoni Mosjid ,Trimohoni ,Kushtia.",,,71738,71737
12028,N712,5.147752960852389,LRP_CROSS_71739,23.532564553757332,89.17091982055115,,Crossing,"Start of road at Central busterminal more intersect N 7, N 730.",,,71739,71740
24264,R745,116.53969746511869,LRP_CROSS_71740,23.532564553757332,89.17091982055115,,Crossing,"Start of Road From N704 at Trimohoni Traffic Island infront of Trimohoni Mosjid ,Trimohoni ,Kushtia.",,,71740,71739
11474,N704,75.70524113771177,LRP_CROSS_71741,24.080444640100946,89.07765762385893,,Crossing,Start at post office more and intersection at N 703 & N 704 Jhenaihah .,,,71741,71742
11734,N705,1.4721844297293813,LRP_CROSS_71742,24.080444640100946,89.07765762385893,,Crossing,Road Start infront of Ruppur Power Plant  Signboard  Ishwardi.,,,71742,71741
11474,N704,74.26617698420289,LRP_CROSS_71743,24.075681157891097,89.0662530447696,,Crossing,Start at post office more and intersection at N 703 & N 704 Jhenaihah .,,,71743,71744
23342,R603,19.98689225735783,LRP_CROSS_71744,24.075681157891097,89.0662530447696,,Crossing,Start of paksey N604 at Chadhakhar bashtoola infront of Krishi biponon depertment S.P.Road Pabna.,,,71744,71743
11734,N705,0.016530054516138367,LRP_CROSS_71745,24.075681157891097,89.0662530447696,,Crossing,Road Start infront of Ruppur Power Plant  Signboard  Ishwardi.,,,71745,71746
23342,R603,19.98689225735783,LRP_CROSS_71746,24.075681157891097,89.0662530447696,,Crossing,Start of paksey N604 at Chadhakhar bashtoola infront of Krishi biponon depertment S.P.Road Pabna.,,,71746,71745
11453,N703,1.9929676291578402,LRP_CROSS_71747,23.5537222,89.1740827,,Crossing,"Road Start from Jhenaidah Central Bus Terminal and intersection at N7 and N703,Jhenaidah.",,,71747,71748
11474,N704,0.922,LRP_CROSS_71748,23.5537222,89.1740827,,Crossing,Start at post office more and intersection at N 703 & N 704 Jhenaihah .,,,71748,71747
11453,N703,1.9929676291578402,LRP_CROSS_71749,23.5537222,89.1740827,,Crossing,"Road Start from Jhenaidah Central Bus Terminal and intersection at N7 and N703,Jhenaidah.",,,71749,71750
12028,N712,2.19,LRP_CROSS_71750,23.5537222,89.1740827,,Crossing,"Start of road at Central busterminal more intersect N 7, N 730.",,,71750,71749
11453,N703,1.9929676291578402,LRP_CROSS_71751,23.5537222,89.1740827,,Crossing,"Road Start from Jhenaidah Central Bus Terminal and intersection at N7 and N703,Jhenaidah.",,,71751,71752
24264,R745,116.55955989760045,LRP_CROSS_71752,23.5537222,89.1740827,,Crossing,"Start of Road From N704 at Trimohoni Traffic Island infront of Trimohoni Mosjid ,Trimohoni ,Kushtia.",,,71752,71751
11453,N703,1.9929676291578402,LRP_CROSS_71753,23.5537222,89.1740827,,Crossing,"Road Start from Jhenaidah Central Bus Terminal and intersection at N7 and N703,Jhenaidah.",,,71753,71754
61359,Z7406,0.06660970274950213,LRP_CROSS_71754,23.5537222,89.1740827,,Crossing,"Road start from N712, Horinakundo Bus stand ,Jhinaidah",,,71754,71753
11474,N704,0.922,LRP_CROSS_71755,23.5537222,89.1740827,,Crossing,Start at post office more and intersection at N 703 & N 704 Jhenaihah .,,,71755,71756
12028,N712,2.19,LRP_CROSS_71756,23.5537222,89.1740827,,Crossing,"Start of road at Central busterminal more intersect N 7, N 730.",,,71756,71755
11474,N704,0.922,LRP_CROSS_71757,23.5537222,89.1740827,,Crossing,Start at post office more and intersection at N 703 & N 704 Jhenaihah .,,,71757,71758
24264,R745,116.55955989760045,LRP_CROSS_71758,23.5537222,89.1740827,,Crossing,"Start of Road From N704 at Trimohoni Traffic Island infront of Trimohoni Mosjid ,Trimohoni ,Kushtia.",,,71758,71757
11474,N704,0.922,LRP_CROSS_71759,23.5537222,89.1740827,,Crossing,Start at post office more and intersection at N 703 & N 704 Jhenaihah .,,,71759,71760
61359,Z7406,0.06660970274950213,LRP_CROSS_71760,23.5537222,89.1740827,,Crossing,"Road start from N712, Horinakundo Bus stand ,Jhinaidah",,,71760,71759
12028,N712,2.19,LRP_CROSS_71761,23.5537222,89.1740827,,Crossing,"Start of road at Central busterminal more intersect N 7, N 730.",,,71761,71762
24264,R745,116.55955989760045,LRP_CROSS_71762,23.5537222,89.1740827,,Crossing,"Start of Road From N704 at Trimohoni Traffic Island infront of Trimohoni Mosjid ,Trimohoni ,Kushtia.",,,71762,71761
12028,N712,2.19,LRP_CROSS_71763,23.5537222,89.1740827,,Crossing,"Start of road at Central busterminal more intersect N 7, N 730.",,,71763,71764
61359,Z7406,0.06660970274950213,LRP_CROSS_71764,23.5537222,89.1740827,,Crossing,"Road start from N712, Horinakundo Bus stand ,Jhinaidah",,,71764,71763
24264,R745,116.55955989760045,LRP_CROSS_71765,23.5537222,89.1740827,,Crossing,"Start of Road From N704 at Trimohoni Traffic Island infront of Trimohoni Mosjid ,Trimohoni ,Kushtia.",,,71765,71766
61359,Z7406,0.06660970274950213,LRP_CROSS_71766,23.5537222,89.1740827,,Crossing,"Road start from N712, Horinakundo Bus stand ,Jhinaidah",,,71766,71765
11474,N704,72.70384457442172,LRP_CROSS_71767,24.071771068020865,89.05164043063073,,Crossing,Start at post office more and intersection at N 703 & N 704 Jhenaihah .,,,71767,71768
11734,N705,0.012491258270258841,LRP_CROSS_71768,24.071771068020865,89.05164043063073,,Crossing,Road Start infront of Ruppur Power Plant  Signboard  Ishwardi.,,,71768,71767
